HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR,dt,h
2022-09-06 12:00:00,2022-09-06 14:00:00,DK2,2044.380005,274.920013,2022-09-06,14
2022-09-06 11:00:00,2022-09-06 13:00:00,DK2,1986.22998,267.100006,2022-09-06,13
2022-09-06 10:00:00,2022-09-06 12:00:00,DK2,1897.51001,255.169998,2022-09-06,12
2022-09-06 09:00:00,2022-09-06 11:00:00,DK2,2264.27002,304.48999,2022-09-06,11
2022-09-06 08:00:00,2022-09-06 10:00:00,DK2,3205.550049,431.070007,2022-09-06,10
2022-09-06 07:00:00,2022-09-06 09:00:00,DK2,3472.580078,466.980011,2022-09-06,9
2022-09-06 06:00:00,2022-09-06 08:00:00,DK2,4089.790039,549.97998,2022-09-06,8
2022-09-06 05:00:00,2022-09-06 07:00:00,DK2,3904.409912,525.049988,2022-09-06,7
2022-09-06 04:00:00,2022-09-06 06:00:00,DK2,3160.47998,425.01001,2022-09-06,6
2022-09-06 03:00:00,2022-09-06 05:00:00,DK2,1263.48999,169.910004,2022-09-06,5
2022-09-06 02:00:00,2022-09-06 04:00:00,DK2,555.409973,74.690002,2022-09-06,4
2022-09-06 01:00:00,2022-09-06 03:00:00,DK2,435.540009,58.57,2022-09-06,3
2022-09-06 00:00:00,2022-09-06 02:00:00,DK2,443.720001,59.669998,2022-09-06,2
2022-09-05 23:00:00,2022-09-06 01:00:00,DK2,442.380005,59.490002,2022-09-06,1
2022-09-05 22:00:00,2022-09-06 00:00:00,DK2,414.5,55.740002,2022-09-06,0
2022-09-05 21:00:00,2022-09-05 23:00:00,DK2,1100.369995,147.970001,2022-09-05,23
2022-09-05 20:00:00,2022-09-05 22:00:00,DK2,1996.22998,268.440002,2022-09-05,22
2022-09-05 19:00:00,2022-09-05 21:00:00,DK2,3049.379883,410.059998,2022-09-05,21
2022-09-05 18:00:00,2022-09-05 20:00:00,DK2,3768.929932,506.820007,2022-09-05,20
2022-09-05 17:00:00,2022-09-05 19:00:00,DK2,4380.049805,589.0,2022-09-05,19
2022-09-05 16:00:00,2022-09-05 18:00:00,DK2,4162.830078,559.789978,2022-09-05,18
2022-09-05 15:00:00,2022-09-05 17:00:00,DK2,3621.909912,487.049988,2022-09-05,17
2022-09-05 14:00:00,2022-09-05 16:00:00,DK2,2576.790039,346.51001,2022-09-05,16
2022-09-05 13:00:00,2022-09-05 15:00:00,DK2,1988.280029,267.369995,2022-09-05,15
2022-09-05 12:00:00,2022-09-05 14:00:00,DK2,1517.77002,204.100006,2022-09-05,14
2022-09-05 11:00:00,2022-09-05 13:00:00,DK2,1357.589966,182.559998,2022-09-05,13
2022-09-05 10:00:00,2022-09-05 12:00:00,DK2,1859.180054,250.009995,2022-09-05,12
2022-09-05 09:00:00,2022-09-05 11:00:00,DK2,2291.01001,308.079987,2022-09-05,11
2022-09-05 08:00:00,2022-09-05 10:00:00,DK2,2981.929932,400.98999,2022-09-05,10
2022-09-05 07:00:00,2022-09-05 09:00:00,DK2,3498.76001,470.48999,2022-09-05,9
2022-09-05 06:00:00,2022-09-05 08:00:00,DK2,3866.419922,519.929993,2022-09-05,8
2022-09-05 05:00:00,2022-09-05 07:00:00,DK2,3766.550049,506.5,2022-09-05,7
2022-09-05 04:00:00,2022-09-05 06:00:00,DK2,3420.01001,459.899994,2022-09-05,6
2022-09-05 03:00:00,2022-09-05 05:00:00,DK2,2667.439941,358.700012,2022-09-05,5
2022-09-05 02:00:00,2022-09-05 04:00:00,DK2,1737.0,233.580002,2022-09-05,4
2022-09-05 01:00:00,2022-09-05 03:00:00,DK2,1561.650024,210.0,2022-09-05,3
2022-09-05 00:00:00,2022-09-05 02:00:00,DK2,1424.300049,191.529999,2022-09-05,2
2022-09-04 23:00:00,2022-09-05 01:00:00,DK2,1360.790039,182.990005,2022-09-05,1
2022-09-04 22:00:00,2022-09-05 00:00:00,DK2,1360.199951,182.910004,2022-09-05,0
2022-09-04 21:00:00,2022-09-04 23:00:00,DK2,1790.02002,240.710007,2022-09-04,23
2022-09-04 20:00:00,2022-09-04 22:00:00,DK2,2825.77002,379.98999,2022-09-04,22
2022-09-04 19:00:00,2022-09-04 21:00:00,DK2,3229.790039,434.320007,2022-09-04,21
2022-09-04 18:00:00,2022-09-04 20:00:00,DK2,3701.030029,497.690002,2022-09-04,20
2022-09-04 17:00:00,2022-09-04 19:00:00,DK2,3701.030029,497.690002,2022-09-04,19
2022-09-04 16:00:00,2022-09-04 18:00:00,DK2,3305.790039,444.540009,2022-09-04,18
2022-09-04 15:00:00,2022-09-04 17:00:00,DK2,2788.659912,375.0,2022-09-04,17
2022-09-04 14:00:00,2022-09-04 16:00:00,DK2,1517.920044,204.119995,2022-09-04,16
2022-09-04 13:00:00,2022-09-04 15:00:00,DK2,644.219971,86.629997,2022-09-04,15
2022-09-04 12:00:00,2022-09-04 14:00:00,DK2,498.910004,67.089996,2022-09-04,14
2022-09-04 11:00:00,2022-09-04 13:00:00,DK2,420.309998,56.52,2022-09-04,13
2022-09-04 10:00:00,2022-09-04 12:00:00,DK2,553.27002,74.400002,2022-09-04,12
2022-09-04 09:00:00,2022-09-04 11:00:00,DK2,611.200012,82.190002,2022-09-04,11
2022-09-04 08:00:00,2022-09-04 10:00:00,DK2,854.0,114.839996,2022-09-04,10
2022-09-04 07:00:00,2022-09-04 09:00:00,DK2,1333.420044,179.309998,2022-09-04,9
2022-09-04 06:00:00,2022-09-04 08:00:00,DK2,1360.119995,182.899994,2022-09-04,8
2022-09-04 05:00:00,2022-09-04 07:00:00,DK2,630.159973,84.739998,2022-09-04,7
2022-09-04 04:00:00,2022-09-04 06:00:00,DK2,425.73999,57.25,2022-09-04,6
2022-09-04 03:00:00,2022-09-04 05:00:00,DK2,450.5,60.580002,2022-09-04,5
2022-09-04 02:00:00,2022-09-04 04:00:00,DK2,484.190002,65.110001,2022-09-04,4
2022-09-04 01:00:00,2022-09-04 03:00:00,DK2,489.23999,65.790001,2022-09-04,3
2022-09-04 00:00:00,2022-09-04 02:00:00,DK2,576.169983,77.480003,2022-09-04,2
2022-09-03 23:00:00,2022-09-04 01:00:00,DK2,483.220001,64.980003,2022-09-04,1
2022-09-03 22:00:00,2022-09-04 00:00:00,DK2,475.559998,63.950001,2022-09-04,0
2022-09-03 21:00:00,2022-09-03 23:00:00,DK2,453.929993,61.040001,2022-09-03,23
2022-09-03 20:00:00,2022-09-03 22:00:00,DK2,1360.300049,182.919998,2022-09-03,22
2022-09-03 19:00:00,2022-09-03 21:00:00,DK2,1933.589966,260.01001,2022-09-03,21
2022-09-03 18:00:00,2022-09-03 20:00:00,DK2,3395.409912,456.579987,2022-09-03,20
2022-09-03 17:00:00,2022-09-03 19:00:00,DK2,3817.51001,513.340027,2022-09-03,19
2022-09-03 16:00:00,2022-09-03 18:00:00,DK2,3292.47998,442.73999,2022-09-03,18
2022-09-03 15:00:00,2022-09-03 17:00:00,DK2,2199.669922,295.790009,2022-09-03,17
2022-09-03 14:00:00,2022-09-03 16:00:00,DK2,1784.859985,240.009995,2022-09-03,16
2022-09-03 13:00:00,2022-09-03 15:00:00,DK2,1204.359985,161.949997,2022-09-03,15
2022-09-03 12:00:00,2022-09-03 14:00:00,DK2,576.710022,77.550003,2022-09-03,14
2022-09-03 11:00:00,2022-09-03 13:00:00,DK2,379.339996,51.009998,2022-09-03,13
2022-09-03 10:00:00,2022-09-03 12:00:00,DK2,559.75,75.269997,2022-09-03,12
2022-09-03 09:00:00,2022-09-03 11:00:00,DK2,953.969971,128.279999,2022-09-03,11
2022-09-03 08:00:00,2022-09-03 10:00:00,DK2,1500.47998,201.770004,2022-09-03,10
2022-09-03 07:00:00,2022-09-03 09:00:00,DK2,2748.419922,369.579987,2022-09-03,9
2022-09-03 06:00:00,2022-09-03 08:00:00,DK2,2906.379883,390.820007,2022-09-03,8
2022-09-03 05:00:00,2022-09-03 07:00:00,DK2,2686.100098,361.200012,2022-09-03,7
2022-09-03 04:00:00,2022-09-03 06:00:00,DK2,1995.98999,268.399994,2022-09-03,6
2022-09-03 03:00:00,2022-09-03 05:00:00,DK2,1668.25,224.330002,2022-09-03,5
2022-09-03 02:00:00,2022-09-03 04:00:00,DK2,1360.599976,182.960007,2022-09-03,4
2022-09-03 01:00:00,2022-09-03 03:00:00,DK2,1360.75,182.979996,2022-09-03,3
2022-09-03 00:00:00,2022-09-03 02:00:00,DK2,1360.680054,182.970001,2022-09-03,2
2022-09-02 23:00:00,2022-09-03 01:00:00,DK2,1360.75,182.979996,2022-09-03,1
2022-09-02 22:00:00,2022-09-03 00:00:00,DK2,1670.709961,224.660004,2022-09-03,0
2022-09-02 21:00:00,2022-09-02 23:00:00,DK2,1562.339966,210.059998,2022-09-02,23
2022-09-02 20:00:00,2022-09-02 22:00:00,DK2,2552.959961,343.25,2022-09-02,22
2022-09-02 19:00:00,2022-09-02 21:00:00,DK2,2989.620117,401.959991,2022-09-02,21
2022-09-02 18:00:00,2022-09-02 20:00:00,DK2,4186.330078,562.859985,2022-09-02,20
2022-09-02 17:00:00,2022-09-02 19:00:00,DK2,4271.720215,574.340027,2022-09-02,19
2022-09-02 16:00:00,2022-09-02 18:00:00,DK2,4091.429932,550.099976,2022-09-02,18
2022-09-02 15:00:00,2022-09-02 17:00:00,DK2,3639.889893,489.390015,2022-09-02,17
2022-09-02 14:00:00,2022-09-02 16:00:00,DK2,2733.540039,367.529999,2022-09-02,16
2022-09-02 13:00:00,2022-09-02 15:00:00,DK2,2305.51001,309.980011,2022-09-02,15
2022-09-02 12:00:00,2022-09-02 14:00:00,DK2,1963.310059,263.970001,2022-09-02,14
2022-09-02 11:00:00,2022-09-02 13:00:00,DK2,1949.920044,262.170013,2022-09-02,13
2022-09-02 10:00:00,2022-09-02 12:00:00,DK2,2104.689941,282.980011,2022-09-02,12
2022-09-02 09:00:00,2022-09-02 11:00:00,DK2,3080.360107,414.160004,2022-09-02,11
2022-09-02 08:00:00,2022-09-02 10:00:00,DK2,3700.429932,497.529999,2022-09-02,10
2022-09-02 07:00:00,2022-09-02 09:00:00,DK2,3941.120117,529.890015,2022-09-02,9
2022-09-02 06:00:00,2022-09-02 08:00:00,DK2,4328.470215,581.969971,2022-09-02,8
2022-09-02 05:00:00,2022-09-02 07:00:00,DK2,4210.430176,566.099976,2022-09-02,7
2022-09-02 04:00:00,2022-09-02 06:00:00,DK2,3957.399902,532.080017,2022-09-02,6
2022-09-02 03:00:00,2022-09-02 05:00:00,DK2,3312.860107,445.420013,2022-09-02,5
2022-09-02 02:00:00,2022-09-02 04:00:00,DK2,2913.530029,391.730011,2022-09-02,4
2022-09-02 01:00:00,2022-09-02 03:00:00,DK2,2697.469971,362.679993,2022-09-02,3
2022-09-02 00:00:00,2022-09-02 02:00:00,DK2,2940.459961,395.350006,2022-09-02,2
2022-09-01 23:00:00,2022-09-02 01:00:00,DK2,3114.419922,418.73999,2022-09-02,1
2022-09-01 22:00:00,2022-09-02 00:00:00,DK2,3391.919922,456.049988,2022-09-02,0
2022-09-01 21:00:00,2022-09-01 23:00:00,DK2,3682.909912,495.190002,2022-09-01,23
2022-09-01 20:00:00,2022-09-01 22:00:00,DK2,4258.189941,572.539978,2022-09-01,22
2022-09-01 19:00:00,2022-09-01 21:00:00,DK2,4765.27002,640.719971,2022-09-01,21
2022-09-01 18:00:00,2022-09-01 20:00:00,DK2,5221.700195,702.090027,2022-09-01,20
2022-09-01 17:00:00,2022-09-01 19:00:00,DK2,5428.540039,729.900024,2022-09-01,19
2022-09-01 16:00:00,2022-09-01 18:00:00,DK2,5103.75,686.22998,2022-09-01,18
2022-09-01 15:00:00,2022-09-01 17:00:00,DK2,4696.330078,631.450012,2022-09-01,17
2022-09-01 14:00:00,2022-09-01 16:00:00,DK2,4164.700195,559.969971,2022-09-01,16
2022-09-01 13:00:00,2022-09-01 15:00:00,DK2,4013.580078,539.650024,2022-09-01,15
2022-09-01 12:00:00,2022-09-01 14:00:00,DK2,3802.360107,511.25,2022-09-01,14
2022-09-01 11:00:00,2022-09-01 13:00:00,DK2,3655.840088,491.549988,2022-09-01,13
2022-09-01 10:00:00,2022-09-01 12:00:00,DK2,3683.429932,495.26001,2022-09-01,12
2022-09-01 09:00:00,2022-09-01 11:00:00,DK2,3882.459961,522.02002,2022-09-01,11
2022-09-01 08:00:00,2022-09-01 10:00:00,DK2,4223.910156,567.929993,2022-09-01,10
2022-09-01 07:00:00,2022-09-01 09:00:00,DK2,4567.660156,614.150024,2022-09-01,9
2022-09-01 06:00:00,2022-09-01 08:00:00,DK2,4949.27002,665.460022,2022-09-01,8
2022-09-01 05:00:00,2022-09-01 07:00:00,DK2,4977.160156,669.210022,2022-09-01,7
2022-09-01 04:00:00,2022-09-01 06:00:00,DK2,4794.950195,644.710022,2022-09-01,6
2022-09-01 03:00:00,2022-09-01 05:00:00,DK2,3962.629883,532.799988,2022-09-01,5
2022-09-01 02:00:00,2022-09-01 04:00:00,DK2,3682.840088,495.179993,2022-09-01,4
2022-09-01 01:00:00,2022-09-01 03:00:00,DK2,3570.090088,480.019989,2022-09-01,3
2022-09-01 00:00:00,2022-09-01 02:00:00,DK2,3617.090088,486.339996,2022-09-01,2
2022-08-31 23:00:00,2022-09-01 01:00:00,DK2,3602.360107,484.359985,2022-09-01,1
2022-08-31 22:00:00,2022-09-01 00:00:00,DK2,3650.040039,490.769989,2022-09-01,0
2022-08-31 21:00:00,2022-08-31 23:00:00,DK2,3960.830078,532.51001,2022-08-31,23
2022-08-31 20:00:00,2022-08-31 22:00:00,DK2,4191.47998,563.52002,2022-08-31,22
2022-08-31 19:00:00,2022-08-31 21:00:00,DK2,5037.47998,677.26001,2022-08-31,21
2022-08-31 18:00:00,2022-08-31 20:00:00,DK2,5314.100098,714.450012,2022-08-31,20
2022-08-31 17:00:00,2022-08-31 19:00:00,DK2,5578.52002,750.0,2022-08-31,19
2022-08-31 16:00:00,2022-08-31 18:00:00,DK2,5360.370117,720.669983,2022-08-31,18
2022-08-31 15:00:00,2022-08-31 17:00:00,DK2,4773.279785,641.73999,2022-08-31,17
2022-08-31 14:00:00,2022-08-31 16:00:00,DK2,4030.0,541.809998,2022-08-31,16
2022-08-31 13:00:00,2022-08-31 15:00:00,DK2,3865.100098,519.640015,2022-08-31,15
2022-08-31 12:00:00,2022-08-31 14:00:00,DK2,3696.550049,496.980011,2022-08-31,14
2022-08-31 11:00:00,2022-08-31 13:00:00,DK2,3935.310059,529.080017,2022-08-31,13
2022-08-31 10:00:00,2022-08-31 12:00:00,DK2,4112.709961,552.929993,2022-08-31,12
2022-08-31 09:00:00,2022-08-31 11:00:00,DK2,4796.259766,644.830017,2022-08-31,11
2022-08-31 08:00:00,2022-08-31 10:00:00,DK2,4710.580078,633.309998,2022-08-31,10
2022-08-31 07:00:00,2022-08-31 09:00:00,DK2,5189.660156,697.719971,2022-08-31,9
2022-08-31 06:00:00,2022-08-31 08:00:00,DK2,5481.600098,736.969971,2022-08-31,8
2022-08-31 05:00:00,2022-08-31 07:00:00,DK2,5388.560059,724.460022,2022-08-31,7
2022-08-31 04:00:00,2022-08-31 06:00:00,DK2,4834.649902,649.98999,2022-08-31,6
2022-08-31 03:00:00,2022-08-31 05:00:00,DK2,4040.780029,543.26001,2022-08-31,5
2022-08-31 02:00:00,2022-08-31 04:00:00,DK2,4030.149902,541.830017,2022-08-31,4
2022-08-31 01:00:00,2022-08-31 03:00:00,DK2,3705.330078,498.160004,2022-08-31,3
2022-08-31 00:00:00,2022-08-31 02:00:00,DK2,4030.449951,541.869995,2022-08-31,2
2022-08-30 23:00:00,2022-08-31 01:00:00,DK2,3892.399902,523.309998,2022-08-31,1
2022-08-30 22:00:00,2022-08-31 00:00:00,DK2,3953.159912,531.47998,2022-08-31,0
2022-08-30 21:00:00,2022-08-30 23:00:00,DK2,4268.209961,573.799988,2022-08-30,23
2022-08-30 20:00:00,2022-08-30 22:00:00,DK2,4662.0,626.73999,2022-08-30,22
2022-08-30 19:00:00,2022-08-30 21:00:00,DK2,5244.140137,705.0,2022-08-30,21
2022-08-30 18:00:00,2022-08-30 20:00:00,DK2,5697.810059,765.98999,2022-08-30,20
2022-08-30 17:00:00,2022-08-30 19:00:00,DK2,6363.330078,855.460022,2022-08-30,19
2022-08-30 16:00:00,2022-08-30 18:00:00,DK2,5904.0,793.710022,2022-08-30,18
2022-08-30 15:00:00,2022-08-30 17:00:00,DK2,5554.839844,746.77002,2022-08-30,17
2022-08-30 14:00:00,2022-08-30 16:00:00,DK2,4268.879883,573.890015,2022-08-30,16
2022-08-30 13:00:00,2022-08-30 15:00:00,DK2,4323.990234,581.299988,2022-08-30,15
2022-08-30 12:00:00,2022-08-30 14:00:00,DK2,4120.77002,553.97998,2022-08-30,14
2022-08-30 11:00:00,2022-08-30 13:00:00,DK2,4254.439941,571.950012,2022-08-30,13
2022-08-30 10:00:00,2022-08-30 12:00:00,DK2,4235.029785,569.340027,2022-08-30,12
2022-08-30 09:00:00,2022-08-30 11:00:00,DK2,4316.259766,580.26001,2022-08-30,11
2022-08-30 08:00:00,2022-08-30 10:00:00,DK2,4945.029785,664.789978,2022-08-30,10
2022-08-30 07:00:00,2022-08-30 09:00:00,DK2,5652.879883,759.950012,2022-08-30,9
2022-08-30 06:00:00,2022-08-30 08:00:00,DK2,5886.149902,791.309998,2022-08-30,8
2022-08-30 05:00:00,2022-08-30 07:00:00,DK2,5787.589844,778.059998,2022-08-30,7
2022-08-30 04:00:00,2022-08-30 06:00:00,DK2,5677.799805,763.299988,2022-08-30,6
2022-08-30 03:00:00,2022-08-30 05:00:00,DK2,4556.450195,612.549988,2022-08-30,5
2022-08-30 02:00:00,2022-08-30 04:00:00,DK2,4425.830078,594.98999,2022-08-30,4
2022-08-30 01:00:00,2022-08-30 03:00:00,DK2,4351.220215,584.960022,2022-08-30,3
2022-08-30 00:00:00,2022-08-30 02:00:00,DK2,4351.589844,585.01001,2022-08-30,2
2022-08-29 23:00:00,2022-08-30 01:00:00,DK2,4426.419922,595.070007,2022-08-30,1
2022-08-29 22:00:00,2022-08-30 00:00:00,DK2,4593.189941,617.48999,2022-08-30,0
2022-08-29 21:00:00,2022-08-29 23:00:00,DK2,4580.950195,615.909973,2022-08-29,23
2022-08-29 20:00:00,2022-08-29 22:00:00,DK2,5671.100098,762.47998,2022-08-29,22
2022-08-29 19:00:00,2022-08-29 21:00:00,DK2,5950.160156,800.0,2022-08-29,21
2022-08-29 18:00:00,2022-08-29 20:00:00,DK2,6403.040039,860.890015,2022-08-29,20
2022-08-29 17:00:00,2022-08-29 19:00:00,DK2,6478.240234,871.0,2022-08-29,19
2022-08-29 16:00:00,2022-08-29 18:00:00,DK2,6230.259766,837.659973,2022-08-29,18
2022-08-29 15:00:00,2022-08-29 17:00:00,DK2,5756.109863,773.909973,2022-08-29,17
2022-08-29 14:00:00,2022-08-29 16:00:00,DK2,4802.75,645.72998,2022-08-29,16
2022-08-29 13:00:00,2022-08-29 15:00:00,DK2,4078.909912,548.409973,2022-08-29,15
2022-08-29 12:00:00,2022-08-29 14:00:00,DK2,4028.040039,541.570007,2022-08-29,14
2022-08-29 11:00:00,2022-08-29 13:00:00,DK2,4116.169922,553.419983,2022-08-29,13
2022-08-29 10:00:00,2022-08-29 12:00:00,DK2,4081.590088,548.77002,2022-08-29,12
2022-08-29 09:00:00,2022-08-29 11:00:00,DK2,4271.25,574.27002,2022-08-29,11
2022-08-29 08:00:00,2022-08-29 10:00:00,DK2,4919.0,661.359985,2022-08-29,10
2022-08-29 07:00:00,2022-08-29 09:00:00,DK2,4968.830078,668.059998,2022-08-29,9
2022-08-29 06:00:00,2022-08-29 08:00:00,DK2,5905.459961,793.98999,2022-08-29,8
2022-08-29 05:00:00,2022-08-29 07:00:00,DK2,5726.430176,769.919983,2022-08-29,7
2022-08-29 04:00:00,2022-08-29 06:00:00,DK2,1721.459961,231.449997,2022-08-29,6
2022-08-29 03:00:00,2022-08-29 05:00:00,DK2,4331.419922,582.359985,2022-08-29,5
2022-08-29 02:00:00,2022-08-29 04:00:00,DK2,3838.370117,516.070007,2022-08-29,4
2022-08-29 01:00:00,2022-08-29 03:00:00,DK2,3875.26001,521.030029,2022-08-29,3
2022-08-29 00:00:00,2022-08-29 02:00:00,DK2,3892.149902,523.299988,2022-08-29,2
2022-08-28 23:00:00,2022-08-29 01:00:00,DK2,4047.149902,544.140015,2022-08-29,1
2022-08-28 22:00:00,2022-08-29 00:00:00,DK2,4394.569824,590.849976,2022-08-29,0
2022-08-28 21:00:00,2022-08-28 23:00:00,DK2,4388.470215,590.030029,2022-08-28,23
2022-08-28 20:00:00,2022-08-28 22:00:00,DK2,4512.450195,606.700012,2022-08-28,22
2022-08-28 19:00:00,2022-08-28 21:00:00,DK2,4799.620117,645.309998,2022-08-28,21
2022-08-28 18:00:00,2022-08-28 20:00:00,DK2,5211.970215,700.75,2022-08-28,20
2022-08-28 17:00:00,2022-08-28 19:00:00,DK2,5030.859863,676.400024,2022-08-28,19
2022-08-28 16:00:00,2022-08-28 18:00:00,DK2,4308.209961,579.23999,2022-08-28,18
2022-08-28 15:00:00,2022-08-28 17:00:00,DK2,2500.550049,336.200012,2022-08-28,17
2022-08-28 14:00:00,2022-08-28 16:00:00,DK2,787.799988,105.919998,2022-08-28,16
2022-08-28 13:00:00,2022-08-28 15:00:00,DK2,462.329987,62.16,2022-08-28,15
2022-08-28 12:00:00,2022-08-28 14:00:00,DK2,98.849998,13.29,2022-08-28,14
2022-08-28 11:00:00,2022-08-28 13:00:00,DK2,563.780029,75.800003,2022-08-28,13
2022-08-28 10:00:00,2022-08-28 12:00:00,DK2,862.619995,115.980003,2022-08-28,12
2022-08-28 09:00:00,2022-08-28 11:00:00,DK2,1910.599976,256.880005,2022-08-28,11
2022-08-28 08:00:00,2022-08-28 10:00:00,DK2,2046.040039,275.089996,2022-08-28,10
2022-08-28 07:00:00,2022-08-28 09:00:00,DK2,3254.889893,437.619995,2022-08-28,9
2022-08-28 06:00:00,2022-08-28 08:00:00,DK2,3476.75,467.450012,2022-08-28,8
2022-08-28 05:00:00,2022-08-28 07:00:00,DK2,3286.790039,441.910004,2022-08-28,7
2022-08-28 04:00:00,2022-08-28 06:00:00,DK2,3178.050049,427.290009,2022-08-28,6
2022-08-28 03:00:00,2022-08-28 05:00:00,DK2,3048.860107,409.920013,2022-08-28,5
2022-08-28 02:00:00,2022-08-28 04:00:00,DK2,3168.23999,425.970001,2022-08-28,4
2022-08-28 01:00:00,2022-08-28 03:00:00,DK2,3198.209961,430.0,2022-08-28,3
2022-08-28 00:00:00,2022-08-28 02:00:00,DK2,3478.610107,467.700012,2022-08-28,2
2022-08-27 23:00:00,2022-08-28 01:00:00,DK2,3654.889893,491.399994,2022-08-28,1
2022-08-27 22:00:00,2022-08-28 00:00:00,DK2,4351.279785,585.030029,2022-08-28,0
2022-08-27 21:00:00,2022-08-27 23:00:00,DK2,4287.299805,576.390015,2022-08-27,23
2022-08-27 20:00:00,2022-08-27 22:00:00,DK2,4908.77002,659.940002,2022-08-27,22
2022-08-27 19:00:00,2022-08-27 21:00:00,DK2,4953.689941,665.97998,2022-08-27,21
2022-08-27 18:00:00,2022-08-27 20:00:00,DK2,5207.189941,700.059998,2022-08-27,20
2022-08-27 17:00:00,2022-08-27 19:00:00,DK2,5241.100098,704.619995,2022-08-27,19
2022-08-27 16:00:00,2022-08-27 18:00:00,DK2,4982.919922,669.909973,2022-08-27,18
2022-08-27 15:00:00,2022-08-27 17:00:00,DK2,4125.75,554.669983,2022-08-27,17
2022-08-27 14:00:00,2022-08-27 16:00:00,DK2,3638.689941,489.190002,2022-08-27,16
2022-08-27 13:00:00,2022-08-27 15:00:00,DK2,3434.439941,461.730011,2022-08-27,15
2022-08-27 12:00:00,2022-08-27 14:00:00,DK2,3720.290039,500.160004,2022-08-27,14
2022-08-27 11:00:00,2022-08-27 13:00:00,DK2,3635.939941,488.820007,2022-08-27,13
2022-08-27 10:00:00,2022-08-27 12:00:00,DK2,4299.5,578.030029,2022-08-27,12
2022-08-27 09:00:00,2022-08-27 11:00:00,DK2,4476.609863,601.840027,2022-08-27,11
2022-08-27 08:00:00,2022-08-27 10:00:00,DK2,4914.790039,660.75,2022-08-27,10
2022-08-27 07:00:00,2022-08-27 09:00:00,DK2,5102.22998,685.950012,2022-08-27,9
2022-08-27 06:00:00,2022-08-27 08:00:00,DK2,5077.240234,682.590027,2022-08-27,8
2022-08-27 05:00:00,2022-08-27 07:00:00,DK2,4730.700195,636.0,2022-08-27,7
2022-08-27 04:00:00,2022-08-27 06:00:00,DK2,4320.850098,580.900024,2022-08-27,6
2022-08-27 03:00:00,2022-08-27 05:00:00,DK2,4262.830078,573.099976,2022-08-27,5
2022-08-27 02:00:00,2022-08-27 04:00:00,DK2,4191.200195,563.469971,2022-08-27,4
2022-08-27 01:00:00,2022-08-27 03:00:00,DK2,4372.919922,587.900024,2022-08-27,3
2022-08-27 00:00:00,2022-08-27 02:00:00,DK2,4736.649902,636.799988,2022-08-27,2
2022-08-26 23:00:00,2022-08-27 01:00:00,DK2,4791.689941,644.200012,2022-08-27,1
2022-08-26 22:00:00,2022-08-27 00:00:00,DK2,5096.209961,685.140015,2022-08-27,0
2022-08-26 21:00:00,2022-08-26 23:00:00,DK2,5206.370117,700.0,2022-08-26,23
2022-08-26 20:00:00,2022-08-26 22:00:00,DK2,5561.439941,747.73999,2022-08-26,22
2022-08-26 19:00:00,2022-08-26 21:00:00,DK2,5727.009766,770.0,2022-08-26,21
2022-08-26 18:00:00,2022-08-26 20:00:00,DK2,5790.52002,778.539978,2022-08-26,20
2022-08-26 17:00:00,2022-08-26 19:00:00,DK2,5801.379883,780.0,2022-08-26,19
2022-08-26 16:00:00,2022-08-26 18:00:00,DK2,5727.009766,770.0,2022-08-26,18
2022-08-26 15:00:00,2022-08-26 17:00:00,DK2,5578.330078,750.01001,2022-08-26,17
2022-08-26 14:00:00,2022-08-26 16:00:00,DK2,5098.970215,685.559998,2022-08-26,16
2022-08-26 13:00:00,2022-08-26 15:00:00,DK2,4952.970215,665.929993,2022-08-26,15
2022-08-26 12:00:00,2022-08-26 14:00:00,DK2,4786.509766,643.549988,2022-08-26,14
2022-08-26 11:00:00,2022-08-26 13:00:00,DK2,5034.410156,676.880005,2022-08-26,13
2022-08-26 10:00:00,2022-08-26 12:00:00,DK2,5223.700195,702.330017,2022-08-26,12
2022-08-26 09:00:00,2022-08-26 11:00:00,DK2,5578.47998,750.030029,2022-08-26,11
2022-08-26 08:00:00,2022-08-26 10:00:00,DK2,5676.430176,763.200012,2022-08-26,10
2022-08-26 07:00:00,2022-08-26 09:00:00,DK2,5813.430176,781.619995,2022-08-26,9
2022-08-26 06:00:00,2022-08-26 08:00:00,DK2,5972.370117,802.98999,2022-08-26,8
2022-08-26 05:00:00,2022-08-26 07:00:00,DK2,5721.279785,769.22998,2022-08-26,7
2022-08-26 04:00:00,2022-08-26 06:00:00,DK2,5578.25,750.0,2022-08-26,6
2022-08-26 03:00:00,2022-08-26 05:00:00,DK2,4455.089844,598.98999,2022-08-26,5
2022-08-26 02:00:00,2022-08-26 04:00:00,DK2,4233.600098,569.210022,2022-08-26,4
2022-08-26 01:00:00,2022-08-26 03:00:00,DK2,4247.209961,571.039978,2022-08-26,3
2022-08-26 00:00:00,2022-08-26 02:00:00,DK2,4258.290039,572.530029,2022-08-26,2
2022-08-25 23:00:00,2022-08-26 01:00:00,DK2,4314.370117,580.070007,2022-08-26,1
2022-08-25 22:00:00,2022-08-26 00:00:00,DK2,4515.779785,607.150024,2022-08-26,0
2022-08-25 21:00:00,2022-08-25 23:00:00,DK2,4662.180176,626.72998,2022-08-25,23
